system,key,reglastwritetime,type,name,val
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\SharedAccess\Parameters\FirewallPolicy\RestrictedServices\AppIso\FirewallRules","2022-10-17T12:33:38Z","sz","{55A1D5E6-8BFE-4884-A0A3-40523E3EF7A7}","v2.30|Action=Allow|Active=TRUE|Dir=Out|Profile=Private|Profile=Public|RA42=RmtIntrAnet|RA62=RmtIntrAnet|Name=Xbox Game Bar|Desc=Xbox Game Bar|LUAuth=O:LSD:(A;;CC;;;S-1-15-3-3)(A;;CC;;;WD)(A;;CC;;;AN)|LUOwn=S-1-5-21-854572065-3638439640-3444370625-500|AppPkgId=S-1-15-2-1714399563-1326177402-2048222277-143663168-2151391019-765408921-4098702777|EmbedCtxt=Xbox Game Bar|Security=Authenticate|"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\SharedAccess\Parameters\FirewallPolicy\RestrictedServices\AppIso\FirewallRules","2022-10-17T12:33:38Z","sz","{1AE2626D-0F14-44DB-BF06-E9380360226E}","v2.30|Action=Allow|Active=TRUE|Dir=In|Profile=Domain|Profile=Private|Profile=Public|RA42=IntErnet|RA62=IntErnet|Name=Xbox Game Bar|Desc=Xbox Game Bar|LUAuth=O:LSD:(A;;CC;;;S-1-15-3-2)(A;;CC;;;WD)(A;;CC;;;AN)|LUOwn=S-1-5-21-854572065-3638439640-3444370625-500|AppPkgId=S-1-15-2-1714399563-1326177402-2048222277-143663168-2151391019-765408921-4098702777|EmbedCtxt=Xbox Game Bar|"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\SharedAccess\Parameters\FirewallPolicy\RestrictedServices\AppIso\FirewallRules","2022-10-17T12:33:38Z","sz","{B387E710-FC82-4056-8519-836885062C77}","v2.30|Action=Allow|Active=TRUE|Dir=Out|Profile=Domain|Profile=Private|Profile=Public|RA42=IntErnet|RA62=IntErnet|Name=Xbox Game Bar|Desc=Xbox Game Bar|LUAuth=O:LSD:(A;;CC;;;S-1-15-3-2)(A;;CC;;;WD)(A;;CC;;;AN)|LUOwn=S-1-5-21-854572065-3638439640-3444370625-500|AppPkgId=S-1-15-2-1714399563-1326177402-2048222277-143663168-2151391019-765408921-4098702777|EmbedCtxt=Xbox Game Bar|"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\SharedAccess\Parameters\FirewallPolicy\RestrictedServices\AppIso\FirewallRules","2022-10-17T12:33:38Z","sz","{74A463AB-7554-46DE-8618-96CFE7B1DCBA}","v2.30|Action=Block|Active=TRUE|Dir=In|Name=@{Microsoft.BingWeather_4.53.42682.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.BingWeather/Resources/ApplicationTitleWithBranding}|Desc=@{Microsoft.BingWeather_4.53.42682.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.BingWeather/Resources/ApplicationTitleWithBranding}|LUOwn=S-1-5-21-854572065-3638439640-3444370625-500|AppPkgId=S-1-15-2-2040986369-264322980-3882385089-1970153872-3662121739-3363227934-2464603330|EmbedCtxt=@{Microsoft.BingWeather_4.53.42682.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.BingWeather/Resources/ApplicationTitleWithBranding}|"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\SharedAccess\Parameters\FirewallPolicy\RestrictedServices\AppIso\FirewallRules","2022-10-17T12:33:38Z","sz","{7A27AAFF-0A49-4DF9-81D6-48F67C109CB1}","v2.30|Action=Block|Active=TRUE|Dir=Out|Name=@{Microsoft.BingWeather_4.53.42682.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.BingWeather/Resources/ApplicationTitleWithBranding}|Desc=@{Microsoft.BingWeather_4.53.42682.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.BingWeather/Resources/ApplicationTitleWithBranding}|LUOwn=S-1-5-21-854572065-3638439640-3444370625-500|AppPkgId=S-1-15-2-2040986369-264322980-3882385089-1970153872-3662121739-3363227934-2464603330|EmbedCtxt=@{Microsoft.BingWeather_4.53.42682.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.BingWeather/Resources/ApplicationTitleWithBranding}|"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\SharedAccess\Parameters\FirewallPolicy\RestrictedServices\AppIso\FirewallRules","2022-10-17T12:33:38Z","sz","{449C363B-1521-4AB3-8746-38E815A02C88}","v2.30|Action=Allow|Active=TRUE|Dir=Out|Profile=Domain|Profile=Private|Profile=Public|RA42=IntErnet|RA62=IntErnet|Name=@{Microsoft.BingWeather_4.53.42682.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.BingWeather/Resources/ApplicationTitleWithBranding}|Desc=@{Microsoft.BingWeather_4.53.42682.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.BingWeather/Resources/ApplicationTitleWithBranding}|LUAuth=O:LSD:(A;;CC;;;S-1-15-3-1)(A;;CC;;;WD)(A;;CC;;;AN)|LUOwn=S-1-5-21-854572065-3638439640-3444370625-500|AppPkgId=S-1-15-2-2040986369-264322980-3882385089-1970153872-3662121739-3363227934-2464603330|EmbedCtxt=@{Microsoft.BingWeather_4.53.42682.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.BingWeather/Resources/ApplicationTitleWithBranding}|"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\SharedAccess\Parameters\FirewallPolicy\RestrictedServices\AppIso\FirewallRules","2022-10-17T12:33:38Z","sz","{67712704-AEA2-4CC9-BA1E-5682EBEBE6DC}","v2.30|Action=Block|Active=TRUE|Dir=In|Name=@{Microsoft.WindowsAlarms_11.2208.5.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsAlarms/Resources/AppStoreName}|Desc=@{Microsoft.WindowsAlarms_11.2208.5.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsAlarms/Resources/AppStoreName}|LUOwn=S-1-5-21-854572065-3638439640-3444370625-500|AppPkgId=S-1-15-2-1288279408-4010470124-2163985056-447644096-1946037256-752919663-3751275627|EmbedCtxt=@{Microsoft.WindowsAlarms_11.2208.5.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsAlarms/Resources/AppStoreName}|"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\SharedAccess\Parameters\FirewallPolicy\RestrictedServices\AppIso\FirewallRules","2022-10-17T12:33:38Z","sz","{587DA56A-28E5-4C40-B3A1-1E9357EE9EB1}","v2.30|Action=Block|Active=TRUE|Dir=Out|Name=@{Microsoft.WindowsAlarms_11.2208.5.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsAlarms/Resources/AppStoreName}|Desc=@{Microsoft.WindowsAlarms_11.2208.5.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsAlarms/Resources/AppStoreName}|LUOwn=S-1-5-21-854572065-3638439640-3444370625-500|AppPkgId=S-1-15-2-1288279408-4010470124-2163985056-447644096-1946037256-752919663-3751275627|EmbedCtxt=@{Microsoft.WindowsAlarms_11.2208.5.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsAlarms/Resources/AppStoreName}|"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\SharedAccess\Parameters\FirewallPolicy\RestrictedServices\AppIso\FirewallRules","2022-10-17T12:33:38Z","sz","{28C5F6D2-3A4F-49B5-A4F3-3C1AB26A4D6A}","v2.30|Action=Allow|Active=TRUE|Dir=In|Profile=Domain|Profile=Private|Profile=Public|RA42=IntrAnet|RA62=IntrAnet|Name=@{Microsoft.WindowsAlarms_11.2208.5.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsAlarms/Resources/AppStoreName}|Desc=@{Microsoft.WindowsAlarms_11.2208.5.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsAlarms/Resources/AppStoreName}|LUAuth=O:LSD:(A;;CC;;;S-1-15-3-3)(A;;CC;;;WD)(A;;CC;;;AN)|LUOwn=S-1-5-21-854572065-3638439640-3444370625-500|AppPkgId=S-1-15-2-1288279408-4010470124-2163985056-447644096-1946037256-752919663-3751275627|EmbedCtxt=@{Microsoft.WindowsAlarms_11.2208.5.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsAlarms/Resources/AppStoreName}|"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\SharedAccess\Parameters\FirewallPolicy\RestrictedServices\AppIso\FirewallRules","2022-10-17T12:33:38Z","sz","{1D2C76AB-360E-4F75-B044-7AF4EED0179A}","v2.30|Action=Allow|Active=TRUE|Dir=Out|Profile=Domain|Profile=Private|Profile=Public|RA42=IntrAnet|RA62=IntrAnet|Name=@{Microsoft.WindowsAlarms_11.2208.5.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsAlarms/Resources/AppStoreName}|Desc=@{Microsoft.WindowsAlarms_11.2208.5.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsAlarms/Resources/AppStoreName}|LUAuth=O:LSD:(A;;CC;;;S-1-15-3-3)(A;;CC;;;WD)(A;;CC;;;AN)|LUOwn=S-1-5-21-854572065-3638439640-3444370625-500|AppPkgId=S-1-15-2-1288279408-4010470124-2163985056-447644096-1946037256-752919663-3751275627|EmbedCtxt=@{Microsoft.WindowsAlarms_11.2208.5.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsAlarms/Resources/AppStoreName}|"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\SharedAccess\Parameters\FirewallPolicy\RestrictedServices\AppIso\FirewallRules","2022-10-17T12:33:38Z","sz","{1431B00D-CB94-4FFE-B3F4-A32174625FDC}","v2.30|Action=Allow|Active=TRUE|Dir=In|Profile=Private|Profile=Public|RA42=RmtIntrAnet|RA62=RmtIntrAnet|Name=@{Microsoft.WindowsAlarms_11.2208.5.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsAlarms/Resources/AppStoreName}|Desc=@{Microsoft.WindowsAlarms_11.2208.5.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsAlarms/Resources/AppStoreName}|LUAuth=O:LSD:(A;;CC;;;S-1-15-3-3)(A;;CC;;;WD)(A;;CC;;;AN)|LUOwn=S-1-5-21-854572065-3638439640-3444370625-500|AppPkgId=S-1-15-2-1288279408-4010470124-2163985056-447644096-1946037256-752919663-3751275627|EmbedCtxt=@{Microsoft.WindowsAlarms_11.2208.5.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsAlarms/Resources/AppStoreName}|Security=Authenticate|"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\SharedAccess\Parameters\FirewallPolicy\RestrictedServices\AppIso\FirewallRules","2022-10-17T12:33:38Z","sz","{CB165D5D-6D7A-461F-83A6-FC1FFC013595}","v2.30|Action=Allow|Active=TRUE|Dir=Out|Profile=Private|Profile=Public|RA42=RmtIntrAnet|RA62=RmtIntrAnet|Name=@{Microsoft.WindowsAlarms_11.2208.5.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsAlarms/Resources/AppStoreName}|Desc=@{Microsoft.WindowsAlarms_11.2208.5.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsAlarms/Resources/AppStoreName}|LUAuth=O:LSD:(A;;CC;;;S-1-15-3-3)(A;;CC;;;WD)(A;;CC;;;AN)|LUOwn=S-1-5-21-854572065-3638439640-3444370625-500|AppPkgId=S-1-15-2-1288279408-4010470124-2163985056-447644096-1946037256-752919663-3751275627|EmbedCtxt=@{Microsoft.WindowsAlarms_11.2208.5.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsAlarms/Resources/AppStoreName}|Security=Authenticate|"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\SharedAccess\Parameters\FirewallPolicy\RestrictedServices\AppIso\FirewallRules","2022-10-17T12:33:38Z","sz","{B74EA124-7A6E-4312-BE01-4C1B82385C50}","v2.30|Action=Allow|Active=TRUE|Dir=Out|Profile=Domain|Profile=Private|Profile=Public|RA42=IntErnet|RA62=IntErnet|Name=@{Microsoft.WindowsAlarms_11.2208.5.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsAlarms/Resources/AppStoreName}|Desc=@{Microsoft.WindowsAlarms_11.2208.5.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsAlarms/Resources/AppStoreName}|LUAuth=O:LSD:(A;;CC;;;S-1-15-3-1)(A;;CC;;;WD)(A;;CC;;;AN)|LUOwn=S-1-5-21-854572065-3638439640-3444370625-500|AppPkgId=S-1-15-2-1288279408-4010470124-2163985056-447644096-1946037256-752919663-3751275627|EmbedCtxt=@{Microsoft.WindowsAlarms_11.2208.5.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsAlarms/Resources/AppStoreName}|"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\SharedAccess\Parameters\FirewallPolicy\RestrictedServices\AppIso\FirewallRules","2022-10-17T12:33:38Z","sz","{A2F5294F-59D4-42DC-95FE-0E48C86E2658}","v2.30|Action=Block|Active=TRUE|Dir=In|Name=@{Microsoft.WindowsMaps_11.2208.6.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsMaps/Resources/AppStoreName}|Desc=@{Microsoft.WindowsMaps_11.2208.6.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsMaps/Resources/AppStoreName}|LUOwn=S-1-5-21-854572065-3638439640-3444370625-500|AppPkgId=S-1-15-2-1239072475-3687740317-1842961305-3395936705-4023953123-1525404051-2779347315|EmbedCtxt=@{Microsoft.WindowsMaps_11.2208.6.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsMaps/Resources/AppStoreName}|"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\SharedAccess\Parameters\FirewallPolicy\RestrictedServices\AppIso\FirewallRules","2022-10-17T12:33:38Z","sz","{7CC0D9E3-6308-4641-88F3-3CCD0CFD0F25}","v2.30|Action=Block|Active=TRUE|Dir=Out|Name=@{Microsoft.WindowsMaps_11.2208.6.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsMaps/Resources/AppStoreName}|Desc=@{Microsoft.WindowsMaps_11.2208.6.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsMaps/Resources/AppStoreName}|LUOwn=S-1-5-21-854572065-3638439640-3444370625-500|AppPkgId=S-1-15-2-1239072475-3687740317-1842961305-3395936705-4023953123-1525404051-2779347315|EmbedCtxt=@{Microsoft.WindowsMaps_11.2208.6.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsMaps/Resources/AppStoreName}|"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\SharedAccess\Parameters\FirewallPolicy\RestrictedServices\AppIso\FirewallRules","2022-10-17T12:33:38Z","sz","{053C9128-A383-483D-AF2C-15D0D2AD34B7}","v2.30|Action=Allow|Active=TRUE|Dir=Out|Profile=Domain|Profile=Private|Profile=Public|RA42=IntErnet|RA62=IntErnet|Name=@{Microsoft.WindowsMaps_11.2208.6.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsMaps/Resources/AppStoreName}|Desc=@{Microsoft.WindowsMaps_11.2208.6.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsMaps/Resources/AppStoreName}|LUAuth=O:LSD:(A;;CC;;;S-1-15-3-1)(A;;CC;;;WD)(A;;CC;;;AN)|LUOwn=S-1-5-21-854572065-3638439640-3444370625-500|AppPkgId=S-1-15-2-1239072475-3687740317-1842961305-3395936705-4023953123-1525404051-2779347315|EmbedCtxt=@{Microsoft.WindowsMaps_11.2208.6.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsMaps/Resources/AppStoreName}|"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\SharedAccess\Parameters\FirewallPolicy\RestrictedServices\AppIso\FirewallRules","2022-10-17T12:33:38Z","sz","{8761845C-16FC-458B-A2E8-BAA462F0C72C}","v2.30|Action=Block|Active=TRUE|Dir=In|Name=OneNote for Windows 10|Desc=OneNote for Windows 10|LUOwn=S-1-5-21-854572065-3638439640-3444370625-500|AppPkgId=S-1-15-2-3445883232-1224167743-206467785-1580939083-2750001491-3097792036-3019341970|EmbedCtxt=OneNote for Windows 10|"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\SharedAccess\Parameters\FirewallPolicy\RestrictedServices\AppIso\FirewallRules","2022-10-17T12:33:38Z","sz","{6BF44EF2-26EB-4F2F-B77B-9D74462BC220}","v2.30|Action=Block|Active=TRUE|Dir=Out|Name=OneNote for Windows 10|Desc=OneNote for Windows 10|LUOwn=S-1-5-21-854572065-3638439640-3444370625-500|AppPkgId=S-1-15-2-3445883232-1224167743-206467785-1580939083-2750001491-3097792036-3019341970|EmbedCtxt=OneNote for Windows 10|"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\SharedAccess\Parameters\FirewallPolicy\RestrictedServices\AppIso\FirewallRules","2022-10-17T12:33:38Z","sz","{4C24CA84-FE55-4D5D-BC80-6E84F6F6A64D}","v2.30|Action=Allow|Active=TRUE|Dir=In|Profile=Domain|Profile=Private|Profile=Public|RA42=IntrAnet|RA62=IntrAnet|Name=OneNote for Windows 10|Desc=OneNote for Windows 10|LUAuth=O:LSD:(A;;CC;;;S-1-15-3-3)(A;;CC;;;WD)(A;;CC;;;AN)|LUOwn=S-1-5-21-854572065-3638439640-3444370625-500|AppPkgId=S-1-15-2-3445883232-1224167743-206467785-1580939083-2750001491-3097792036-3019341970|EmbedCtxt=OneNote for Windows 10|"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\SharedAccess\Parameters\FirewallPolicy\RestrictedServices\AppIso\FirewallRules","2022-10-17T12:33:38Z","sz","{E65E602D-BE72-49CA-A7FC-C33DF9E8AB4C}","v2.30|Action=Allow|Active=TRUE|Dir=Out|Profile=Domain|Profile=Private|Profile=Public|RA42=IntrAnet|RA62=IntrAnet|Name=OneNote for Windows 10|Desc=OneNote for Windows 10|LUAuth=O:LSD:(A;;CC;;;S-1-15-3-3)(A;;CC;;;WD)(A;;CC;;;AN)|LUOwn=S-1-5-21-854572065-3638439640-3444370625-500|AppPkgId=S-1-15-2-3445883232-1224167743-206467785-1580939083-2750001491-3097792036-3019341970|EmbedCtxt=OneNote for Windows 10|"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\SharedAccess\Parameters\FirewallPolicy\RestrictedServices\AppIso\FirewallRules","2022-10-17T12:33:38Z","sz","{EA7AD07B-29D2-4514-8C03-0CEB98581757}","v2.30|Action=Allow|Active=TRUE|Dir=In|Profile=Private|Profile=Public|RA42=RmtIntrAnet|RA62=RmtIntrAnet|Name=OneNote for Windows 10|Desc=OneNote for Windows 10|LUAuth=O:LSD:(A;;CC;;;S-1-15-3-3)(A;;CC;;;WD)(A;;CC;;;AN)|LUOwn=S-1-5-21-854572065-3638439640-3444370625-500|AppPkgId=S-1-15-2-3445883232-1224167743-206467785-1580939083-2750001491-3097792036-3019341970|EmbedCtxt=OneNote for Windows 10|Security=Authenticate|"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\SharedAccess\Parameters\FirewallPolicy\RestrictedServices\AppIso\FirewallRules","2022-10-17T12:33:38Z","sz","{69E92FD9-4CCF-4A45-B881-4398E6046087}","v2.30|Action=Allow|Active=TRUE|Dir=Out|Profile=Private|Profile=Public|RA42=RmtIntrAnet|RA62=RmtIntrAnet|Name=OneNote for Windows 10|Desc=OneNote for Windows 10|LUAuth=O:LSD:(A;;CC;;;S-1-15-3-3)(A;;CC;;;WD)(A;;CC;;;AN)|LUOwn=S-1-5-21-854572065-3638439640-3444370625-500|AppPkgId=S-1-15-2-3445883232-1224167743-206467785-1580939083-2750001491-3097792036-3019341970|EmbedCtxt=OneNote for Windows 10|Security=Authenticate|"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\SharedAccess\Parameters\FirewallPolicy\RestrictedServices\AppIso\FirewallRules","2022-10-17T12:33:38Z","sz","{8D45DA5C-A992-4E54-BFF6-90047A992B90}","v2.30|Action=Allow|Active=TRUE|Dir=Out|Profile=Domain|Profile=Private|Profile=Public|RA42=IntErnet|RA62=IntErnet|Name=OneNote for Windows 10|Desc=OneNote for Windows 10|LUAuth=O:LSD:(A;;CC;;;S-1-15-3-1)(A;;CC;;;WD)(A;;CC;;;AN)|LUOwn=S-1-5-21-854572065-3638439640-3444370625-500|AppPkgId=S-1-15-2-3445883232-1224167743-206467785-1580939083-2750001491-3097792036-3019341970|EmbedCtxt=OneNote for Windows 10|"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\SharedAccess\Parameters\FirewallPolicy\RestrictedServices\AppIso\FirewallRules","2022-10-17T12:33:38Z","sz","{7ED5A136-49BE-446C-96D6-BE04DAE7F77B}","v2.30|Action=Block|Active=TRUE|Dir=In|Name=Disney+|Desc=Disney+|LUOwn=S-1-5-21-854572065-3638439640-3444370625-500|AppPkgId=S-1-15-2-1506460561-1341734037-3349002888-506307744-218960278-1810463568-3806631498|EmbedCtxt=Disney+|"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\SharedAccess\Parameters\FirewallPolicy\RestrictedServices\AppIso\FirewallRules","2022-10-17T12:33:38Z","sz","{94433B0E-B2A7-417C-BBF8-6DC9EC2963BF}","v2.30|Action=Block|Active=TRUE|Dir=Out|Name=Disney+|Desc=Disney+|LUOwn=S-1-5-21-854572065-3638439640-3444370625-500|AppPkgId=S-1-15-2-1506460561-1341734037-3349002888-506307744-218960278-1810463568-3806631498|EmbedCtxt=Disney+|"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\SharedAccess\Parameters\FirewallPolicy\RestrictedServices\AppIso\FirewallRules","2022-10-17T12:33:38Z","sz","{62510DF0-AB36-47EC-8120-A6B8AB8C505C}","v2.30|Action=Allow|Active=TRUE|Dir=In|Profile=Domain|Profile=Private|Profile=Public|RA42=IntrAnet|RA62=IntrAnet|Name=Disney+|Desc=Disney+|LUAuth=O:LSD:(A;;CC;;;S-1-15-3-3)(A;;CC;;;WD)(A;;CC;;;AN)|LUOwn=S-1-5-21-854572065-3638439640-3444370625-500|AppPkgId=S-1-15-2-1506460561-1341734037-3349002888-506307744-218960278-1810463568-3806631498|EmbedCtxt=Disney+|"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\SharedAccess\Parameters\FirewallPolicy\RestrictedServices\AppIso\FirewallRules","2022-10-17T12:33:38Z","sz","{728FEA96-0DD7-4390-A4D5-DD38D53736CF}","v2.30|Action=Allow|Active=TRUE|Dir=Out|Profile=Domain|Profile=Private|Profile=Public|RA42=IntrAnet|RA62=IntrAnet|Name=Disney+|Desc=Disney+|LUAuth=O:LSD:(A;;CC;;;S-1-15-3-3)(A;;CC;;;WD)(A;;CC;;;AN)|LUOwn=S-1-5-21-854572065-3638439640-3444370625-500|AppPkgId=S-1-15-2-1506460561-1341734037-3349002888-506307744-218960278-1810463568-3806631498|EmbedCtxt=Disney+|"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\SharedAccess\Parameters\FirewallPolicy\RestrictedServices\AppIso\FirewallRules","2022-10-17T12:33:38Z","sz","{AF78AB01-4DBE-4EED-9FEA-B85A0420CC7D}","v2.30|Action=Allow|Active=TRUE|Dir=In|Profile=Private|Profile=Public|RA42=RmtIntrAnet|RA62=RmtIntrAnet|Name=Disney+|Desc=Disney+|LUAuth=O:LSD:(A;;CC;;;S-1-15-3-3)(A;;CC;;;WD)(A;;CC;;;AN)|LUOwn=S-1-5-21-854572065-3638439640-3444370625-500|AppPkgId=S-1-15-2-1506460561-1341734037-3349002888-506307744-218960278-1810463568-3806631498|EmbedCtxt=Disney+|Security=Authenticate|"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\SharedAccess\Parameters\FirewallPolicy\RestrictedServices\AppIso\FirewallRules","2022-10-17T12:33:38Z","sz","{A11783D8-C9D2-4E03-8969-E9C463AD4A62}","v2.30|Action=Allow|Active=TRUE|Dir=Out|Profile=Private|Profile=Public|RA42=RmtIntrAnet|RA62=RmtIntrAnet|Name=Disney+|Desc=Disney+|LUAuth=O:LSD:(A;;CC;;;S-1-15-3-3)(A;;CC;;;WD)(A;;CC;;;AN)|LUOwn=S-1-5-21-854572065-3638439640-3444370625-500|AppPkgId=S-1-15-2-1506460561-1341734037-3349002888-506307744-218960278-1810463568-3806631498|EmbedCtxt=Disney+|Security=Authenticate|"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\SharedAccess\Parameters\FirewallPolicy\RestrictedServices\AppIso\FirewallRules","2022-10-17T12:33:38Z","sz","{B40819B7-183A-4A79-A624-C0202BCD32EA}","v2.30|Action=Allow|Active=TRUE|Dir=Out|Profile=Domain|Profile=Private|Profile=Public|RA42=IntErnet|RA62=IntErnet|Name=Disney+|Desc=Disney+|LUAuth=O:LSD:(A;;CC;;;S-1-15-3-1)(A;;CC;;;WD)(A;;CC;;;AN)|LUOwn=S-1-5-21-854572065-3638439640-3444370625-500|AppPkgId=S-1-15-2-1506460561-1341734037-3349002888-506307744-218960278-1810463568-3806631498|EmbedCtxt=Disney+|"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\SharedAccess\Parameters\FirewallPolicy\RestrictedServices\AppIso\FirewallRules","2022-10-17T12:33:38Z","sz","{3E17A623-B900-438C-8610-28AA415E502B}","v2.30|Action=Block|Active=TRUE|Dir=In|Name=@{Microsoft.DesktopAppInstaller_1.18.2691.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.DesktopAppInstaller/Resources/appDisplayName}|Desc=@{Microsoft.DesktopAppInstaller_1.18.2691.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.DesktopAppInstaller/Resources/appDisplayName}|LUOwn=S-1-5-21-854572065-3638439640-3444370625-500|AppPkgId=S-1-15-2-2473817148-3930944034-1235795307-187980641-3967865409-1804095407-1113801530|EmbedCtxt=@{Microsoft.DesktopAppInstaller_1.18.2691.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.DesktopAppInstaller/Resources/appDisplayName}|"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\SharedAccess\Parameters\FirewallPolicy\RestrictedServices\AppIso\FirewallRules","2022-10-17T12:33:38Z","sz","{64F08D9F-5F23-41FB-BF52-5267BDFE1B49}","v2.30|Action=Block|Active=TRUE|Dir=Out|Name=@{Microsoft.DesktopAppInstaller_1.18.2691.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.DesktopAppInstaller/Resources/appDisplayName}|Desc=@{Microsoft.DesktopAppInstaller_1.18.2691.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.DesktopAppInstaller/Resources/appDisplayName}|LUOwn=S-1-5-21-854572065-3638439640-3444370625-500|AppPkgId=S-1-15-2-2473817148-3930944034-1235795307-187980641-3967865409-1804095407-1113801530|EmbedCtxt=@{Microsoft.DesktopAppInstaller_1.18.2691.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.DesktopAppInstaller/Resources/appDisplayName}|"
